id	isv	addition	partOfSpeech	type	en	sameInLanguages	genesis	protoslavic	irregularity	cognates	etm_info	related_words
3895	tęžky		adj.	1	painful, distressing, trying	v sh bm		tęžьkъ	1	{'Old East Slavic': ['тѧжькъ'], 'Belarusian': ['цяжкі'], 'Russian': ['тяжкий'], 'Rusyn': ['тяжкый'], 'Ukrainian': ['тяжкий', 'тєжкий (dialectal)'], 'Glagolitic': ['ⱅⱔⰶⱐⰽⱏ'], 'Bulgarian': ['тежък'], 'Macedonian': ['тежок'], 'Cyrillic': ['тежак'], 'Latin': ['téžak'], 'Slovene': ['težȃk', 'téžek (tonal orthography)'], 'Old Czech': ['těžký'], 'Czech': ['těžký'], 'Kashubian': ['cãżczi'], 'Polish': ['ciężki'], 'Silesian': ['ciynżki'], 'Slovak': ['ťažký'], 'Lower Sorbian': ['śěžki'], 'Upper Sorbian': ['ćežki']}	From earlier *tę̑gъkъ, *tęgъka̍, *tę̑gъko (definite *tęgъkъ̀jь), with medial *-ž- taken from the comparative form *tęžьjь, from Pre-Slavic *tingukas. The earlier u-stem based form is indirectly attested in the causative *otęgъčiti (“to burden”). Continues Proto-Balto-Slavic *tingús (mobile accent), from Proto-Indo-European *tengʰ-, morphologically equal to *tę̑gъ +‎ *-ьkъ. Directly cognate with Lithuanian tingùs (“lazy”) and Proto-Germanic *þunguz (whence Old Norse þungr (“heavy”)). Further akin to Proto-Iranian *θanǰáyati.  	
22036	tęžky		adj.	2	severe (punishment), tough	v z bm		tęžьkъ	1	{'Old East Slavic': ['тѧжькъ'], 'Belarusian': ['цяжкі'], 'Russian': ['тяжкий'], 'Rusyn': ['тяжкый'], 'Ukrainian': ['тяжкий', 'тєжкий (dialectal)'], 'Glagolitic': ['ⱅⱔⰶⱐⰽⱏ'], 'Bulgarian': ['тежък'], 'Macedonian': ['тежок'], 'Cyrillic': ['тежак'], 'Latin': ['téžak'], 'Slovene': ['težȃk', 'téžek (tonal orthography)'], 'Old Czech': ['těžký'], 'Czech': ['těžký'], 'Kashubian': ['cãżczi'], 'Polish': ['ciężki'], 'Silesian': ['ciynżki'], 'Slovak': ['ťažký'], 'Lower Sorbian': ['śěžki'], 'Upper Sorbian': ['ćežki']}	From earlier *tę̑gъkъ, *tęgъka̍, *tę̑gъko (definite *tęgъkъ̀jь), with medial *-ž- taken from the comparative form *tęžьjь, from Pre-Slavic *tingukas. The earlier u-stem based form is indirectly attested in the causative *otęgъčiti (“to burden”). Continues Proto-Balto-Slavic *tingús (mobile accent), from Proto-Indo-European *tengʰ-, morphologically equal to *tę̑gъ +‎ *-ьkъ. Directly cognate with Lithuanian tingùs (“lazy”) and Proto-Germanic *þunguz (whence Old Norse þungr (“heavy”)). Further akin to Proto-Iranian *θanǰáyati.  	
15737	tęžnica		f.	5	complainant, plaintiff							
15736	tęžnik		m.anim.	5	complainant, plaintiff							
21597	thoŕ		m.anim.	1	polecat							
4809	ti		pron.pers.	1	to you (sg.), to thee			ti	1			
37088	Tibr		m.sg.	1	Tiber	v z j	I	!	!	!	!	!
1969	tigr		m.anim.	1	tiger		I					
37093	Tigris		m.sg.	1	Tigris	v z j	I	!	!	!	!	!
1411	tiho		adv.	1	quietly, silently							
23499	Tihy okean		m.sg.	1	Pacific Ocean							
1844	tihy		adj.	1	quiet, silent			tixъ	1	{'Old East Slavic': ['тихыи'], 'Old Ruthenian': ['тихый[1]'], 'Belarusian': ['ціхі'], 'Ukrainian': ['тихий'], 'Russian': ['тихий'], 'Old Cyrillic': ['тихъ'], 'Glagolitic': ['ⱅⰻⱈⱏ'], 'Bulgarian': ['тих'], 'Macedonian': ['тих'], 'Cyrillic': ['тих'], 'Latin': ['tih'], 'Slovene': ['tȋh (tonal orthography)'], 'Old Czech': ['tichý'], 'Czech': ['tichý'], 'Moravian (Mistřice)': ['ťichí'], 'Old Polish': ['cich'], 'Polish': ['cichy'], 'Lesser Polish (Więciórka)': ['ćiχy'], 'Slovak': ['tichý'], 'Upper Sorbian': ['ćichi'], 'Lower Sorbian': ['śichy']}	From Proto-Balto-Slavic *teišus. Cognate with Lithuanian teisus.  	
32992	timpany		m.pl.	2	timpani	cs j	I					
18967	tinejdžer		m.anim.	2	teenager		E					
30888	tinktura		f.	1	tincture		I					
3224	tip		m.	1	type, kind		I					
37424	tip		m.anim.	1	fellow, dude, guy, chap, bloke, lad	v pl j	I	!	!	!	!	!
12989	tipično		adv.	1	typically		I					
12990	tipičnosť		f.	1	typicality		I					
12991	tipičny		adj.	1	typical		I					
12992	tipka		f.	2	key	yu mk	I					
15080	tipkati		v.tr. ipf.	3	type	yu	I					
18970	tipkovnica		f.	3	keyboard	yu						
37450	tipografičny		adj.	1	typographical	ru z j	I	!	!	!	!	!
1567	tipografija		f.	1	typography		I					
35973	tipologičny		adj.	1	typological	v z j	I					
35972	tipologija		f.	1	typology	v z j	I					
4665	tir		m.	1	truck, lorry		I					
32477	tiran		m.anim.	1	tyrant		I					
30889	tiranija		f.	1	tyranny		I					
36631	tiranozavr		m.	1	tyrannosaurus	v z j	I					
37078	Tisa		f.sg.	1	Tisza	v z j		!	!	!	!	!
23615	tiskaŕ		m.anim.	2	printer	cz sl hr						
23614	tiskaŕstvo		n.sg.	2	printing	cz sl hr						
22091	tiskati		v.tr. ipf.	1	squeeze, press			tiskati	1	{'Belarusian': ['ціскаць'], 'Russian': ['тискать', '1sg. тискаю'], 'Ukrainian': ['тискати']}	Per Derksen, the Proto-Indo-European root is reconstructible as *teyH- or *teh₁y-, but neither of them can be clearly linked to non-Slavic words. The PIE suffix *-sk- is also present. Per Vasmer and Chernykh, possibly related to *těsto (“dough”), which may be connected with Old Irish tóis-renn, táis (“dough”), Old English þǣsma (“leaven”).  	
22090	tisknųti		v.tr. pf.	1	squeeze, press							
3360	tišina		f.	1	silence			tišina	1	{'Belarusian': ['цішыня'], 'Russian': ['тишина'], 'Ukrainian': ['тишина'], 'Old Cyrillic': ['тишина'], 'Bulgarian': ['тишина'], 'Macedonian': ['тишина'], 'Cyrillic': ['тишѝна'], 'Latin': ['tišìna'], 'Slovene': ['tišína (tonal orthography)'], 'Polish': ['ciszyna (rare)']}	From *tixъ +‎ *-ina.  	
1492	titan		m.sg.	1	titanium		I					
35453	tjulenj		m.anim.	1	seal (animal)	v cs yu bg						
19008	tjuŕma		f.	2	prison, jail	v						
30920	tjutjun		m.sg.	2	tobacco	ub pl bm						
18971	tkanina		f.	1	cloth, fabric							
35429	tkanj		f.	1	tissue (anat.)	v z j						
34856	tkati		v.tr. ipf.	1	weave	v z j		tъkati	1	{'Belarusian': ['ткаць'], 'Russian': ['ткать'], 'Ukrainian': ['ткати'], 'Old Church Slavonic': ['тъкати'], 'Bulgarian': ['тъка', 'dial. тъча'], 'Macedonian': ['ткае'], 'Serbo-Croatian': ['tkȁti'], 'Slovene': ['tkáti (tonal orthography)'], 'Old Czech': ['tkáti'], 'Czech': ['tkát'], 'Kashubian': ['tkac'], 'Old Polish': ['tkać'], 'Polish': ['tkać'], 'Slovak': ['tkať'], 'Lower Sorbian': ['tkaś'], 'Upper Sorbian': ['tkać']}	Unclear. Proposed etymologies include:  Miklošič (followed by Snoj, Vasmer): From Proto-Indo-European *tewk- (“to seed, to press”) or possibly *(s)tewk- (“to shove, to push”). Cognate with Latvian taucêt (“to pound”) and akin to Ancient Greek τύκος (túkos, “malleus”), τυκίζω (tukízō, “to clench”). Pokorny: Possibly from Proto-Indo-European *tek- (“to weave, to plait”)[1], related to Latin texō (“to weave”), Old High German dūhen (“to press”). 	
22108	tknųti sę		v.refl. pf.	2	relate to, concern	pl cz sh						
22099	tknųti		v.tr. pf.	2	touch	pl sh		tъknǫti	1			
22101	tknųti		v.tr. pf.	3	stick, jab, poke, prod	v		tъknǫti	1			
30892	tlěńje		n.sg.	1	smouldering							
30893	tlěti		v.intr. ipf.	1	smoulder			tьlěti	1			
16888	tlo		n.	3	background	uk pl		tьlo	1	{'Old East Slavic': ['тьло'], 'Russian': ['тло'], 'Ukrainian': ['тло'], 'Old Cyrillic': ['тьло'], 'Glagolitic': ['ⱅⱐⰾⱁ'], 'Macedonian': ['тло'], 'Serbo-Croatian': ['tlȍ'], 'Slovene': ['tlȁ pl (tonal orthography)'], 'Old Czech': ['tlo'], 'Czech': ['tlo'], 'Old Polish': ['tło'], 'Polish': ['tło'], 'Slovak': ['tlo'], 'Lower Sorbian': ['tło'], 'Upper Sorbian': ['tło']}	Commonly listed under Proto-Indo-European *telh₂- (“ground”).  	
34949	tlo		n.	2	floor, ground	ru yu mk		tьlo	1	{'Old East Slavic': ['тьло'], 'Russian': ['тло'], 'Ukrainian': ['тло'], 'Old Cyrillic': ['тьло'], 'Glagolitic': ['ⱅⱐⰾⱁ'], 'Macedonian': ['тло'], 'Serbo-Croatian': ['tlȍ'], 'Slovene': ['tlȁ pl (tonal orthography)'], 'Old Czech': ['tlo'], 'Czech': ['tlo'], 'Old Polish': ['tło'], 'Polish': ['tło'], 'Slovak': ['tlo'], 'Lower Sorbian': ['tło'], 'Upper Sorbian': ['tło']}	Commonly listed under Proto-Indo-European *telh₂- (“ground”).  	
1126	ťma		f.	2	darkness	ru cs yu		tьma	1	{'Old East Slavic': ['тьма'], 'Belarusian': ['цьма'], 'Russian': ['тьма'], 'Ukrainian': ['тьма'], 'Old Cyrillic': ['тьма'], 'Glagolitic': ['ⱅⱐⰿⰰ'], 'Bulgarian': ['тъма'], 'Cyrillic': ['тама'], 'Latin': ['táma'], 'Slovene': ['təmȁ (tonal orthography)'], 'Czech': ['tma'], 'Moravian (Mistřice)': ['tma'], 'Kashubian': ['cma'], 'Polabian': ['ťåmă'], 'Polish': ['ćma'], 'Slovak': ['tma'], 'Upper Sorbian': ['ćma'], 'Lower Sorbian': ['śma'], '(Schleifer dialect)': ['ćma']}		
36995	to		pron.dem.	1	this, that			!	!	!	!	!
30894	toalet		m.	1	toilet		F					
34754	toaletny papir		m.sg.	1	toilet paper							
1507	tobě		pron.pers.	1	to you (sg.), to thee							
6312	točiti sę		v.refl. ipf.	2	take place, happen, be in progress	ub pl						
36477	točiti sę		v.refl. ipf.	2	rotate, spin, turn	z						
22055	točiti		v.tr. ipf.	2	sharpen, grind, whet	v bm		točiti	1	{'Old East Slavic': ['точити'], 'Belarusian': ['тачыць'], 'Russian': ['точить'], 'Ukrainian': ['точити']}	From Proto-Balto-Slavic *takeitei, from Proto-Indo-European *tokʷ-éye-ti, causative of *tekʷ- (“to run, flow”).  	
22057	točiti		v.tr. ipf.	2	turn (on a lathe)	v pl		točiti	1	{'Old East Slavic': ['точити'], 'Belarusian': ['тачыць'], 'Russian': ['точить'], 'Ukrainian': ['точити']}	From Proto-Balto-Slavic *takeitei, from Proto-Indo-European *tokʷ-éye-ti, causative of *tekʷ- (“to run, flow”).  	
22058	točiti		v.tr. ipf.	2	tap, draw off, pour out	ru pl sh		točiti	1	{'Old East Slavic': ['точити'], 'Belarusian': ['тачыць'], 'Russian': ['точить'], 'Ukrainian': ['точити']}	From Proto-Balto-Slavic *takeitei, from Proto-Indo-European *tokʷ-éye-ti, causative of *tekʷ- (“to run, flow”).  	
22059	točiti		v.tr. ipf.	2	rotate, spin, turn	z		točiti	1	{'Old East Slavic': ['точити'], 'Belarusian': ['тачыць'], 'Russian': ['точить'], 'Ukrainian': ['точити']}	From Proto-Balto-Slavic *takeitei, from Proto-Indo-European *tokʷ-éye-ti, causative of *tekʷ- (“to run, flow”).  	
23447	točka s komojų		f.	1	semicolon							
23446	točka s zapętojų		f.	1	semicolon							
20211	točka zrěńja		f.	1	point of view							
5271	točka		f.	1	point, dot, period (dot), full stop							
13009	točno		adv.	1	exactly, precisely, accurately, punctually	v j						
18975	točnosť		f.	1	precision, accuracy, punctuality	v j						
3593	točny		adj.	1	exact, precise, accurate, punctual	v j						
35442	tofi		n.indecl.	1	toffee	v pl sl						
2120	tȯgda, tȯgdy		adv.	2	then							
2893	#toj	(ta, to)	pron.dem.	1	this, that							
20212	tojže	(taže, tože)	pron.dem.	1	the same							
3533	tok		m.	2	current (electricity)	ru cz		tokъ	1			
22060	tok		m.	2	course (of events)	pl sh		tokъ	1			
22061	tok		m.	2	flow (river)	cz sh		tokъ	1			
22063	tokaŕ		m.anim.	2	turner, lathe operator	ru pl sh						
35317	tokråtno		adv.	3	this time, that time	sl						
18977	tolerancija		f.	1	tolerance		I					
34952	tolerantny		adj.	1	tolerant	v z j	I					
12901	toliko kako		conj.	1	as much as, as many as							
2144	toliko		adv.	1	that much			toliko	1	{'Belarusian': ['толькі'], 'Russian': ['только'], 'Ukrainian': ['тільки', 'тілько', 'тівко', 'тіль'], 'Old Church Slavonic': ['толико'], 'Bulgarian': ['толко/толкова'], 'Macedonian': ['толку'], 'Cyrillic': ['толѝко'], 'Latin': ['tolìko'], 'Slovene': ['tọliko', 'tọliko (tonal orthography)'], 'Old Czech': ['toliko'], 'Czech': ['toliko'], 'Kashubian': ['tëlkò', 'tëli', 'tëlé'], 'Old Polish': ['teliko'], 'Polish': ['tylko'], 'Slovak': ['toľko']}	From *to +‎ *-liko.  	
15082	toliko		adv.	2	only	v		toliko	1	{'Belarusian': ['толькі'], 'Russian': ['только'], 'Ukrainian': ['тільки', 'тілько', 'тівко', 'тіль'], 'Old Church Slavonic': ['толико'], 'Bulgarian': ['толко/толкова'], 'Macedonian': ['толку'], 'Cyrillic': ['толѝко'], 'Latin': ['tolìko'], 'Slovene': ['tọliko', 'tọliko (tonal orthography)'], 'Old Czech': ['toliko'], 'Czech': ['toliko'], 'Kashubian': ['tëlkò', 'tëli', 'tëlé'], 'Old Polish': ['teliko'], 'Polish': ['tylko'], 'Slovak': ['toľko']}	From *to +‎ *-liko.  	
19597	tolikråt		adv.	2	that many times, so many times							
19589	toliky		adj.	2	that big							
33459	tȯlkti		v.intr. ipf.	1	pound							
18979	tȯlmač		m.anim.	1	interpreter	ru z yu		tъlmačь	1			
873	tȯlmačeńje		n.	1	interpreting, translation (oral)	ru z yu						
3896	tȯlmačiti		v.tr. ipf.	1	interpret, translate (orally)	ru z yu		tъlmačiti	1	{'Old East Slavic': ['тълмачити'], 'Russian': ['толмачить'], 'Ukrainian': ['товмачити'], 'Cyrillic': ['тумачити'], 'Latin': ['tumáčiti'], 'Slovene': ['tolmáčiti (tonal orthography)'], 'Old Czech': ['tlumačiti'], 'Czech': ['tlumočit'], 'Old Polish': ['tłumaczyć'], 'Polish': ['tłumaczyć'], '→ Belarusian': ['тлумачыць'], '→ Ukrainian': ['тлумачити'], 'Slovak': ['tlmočiť'], 'Upper Sorbian': ['tołmačić']}	From *tъlmáčь +‎ *-iti.  	
22	tȯlpa		f.	1	crowd			tъlpa	1	{'Russian': ['толпа'], 'Old Church Slavonic': ['тлъпа'], 'Bulgarian': ['тълпа'], 'Macedonian': ['толпа'], 'Slovene': ['tolpa (“gang”)'], 'Czech': ['tlupa (“gang”)'], 'Polish': ['tłum']}		
32229	tȯlsto piśmo		n.	3	boldface	be						
13017	tȯlstosť		f.	1	fatness, obesity, corpulence							
2313	tȯlsty		adj.	1	fat, obese, corpulent, thick			tъlstъ	1	{'Old East Slavic': ['тълстъ'], 'Belarusian': ['тоўсты'], 'Russian': ['толстый'], 'Rusyn': ['тлустый'], 'Ukrainian': ['товстий']}	Has been compared with Lithuanian tul̃žti (“to inflate, to swell”), Latvian tùlzt (“to swell”). Possibly akin to Proto-Slavic *tъlpa (“crowd”). The ending *-stъ is of uncertain origin (see there for discussion).  	
30897	tomat		m.	2	tomato	v bm	I					
4036	tomu že		conj.	1	because							
4031	tomu		adv.	1	therefore							
13020	tomu		adv.	1	ago							
3383	ton		m.	1	tone		I					
368	tona		f.	1	ton		I					
37333	tonaľnosť		f.	1	tonality, tone, pitch, key			!	!	!	!	!
37334	tonaľny		adj.	1	tonal	v z j	I	!	!	!	!	!
37330	tonika		f.	1	tonic (music)	v z j	I	!	!	!	!	!
30898	tȯnky		adj.	1	thin			tьnъkъ	1	{'Old East Slavic': ['тънъкъ'], 'Belarusian': ['тонкі'], 'Russian': ['тонкий'], 'Rusyn': ['тонкый'], 'Ukrainian': ['тонкий'], 'Old Cyrillic': ['тьнъкъ'], 'Glagolitic': ['ⱅⱐⱀⱏⰽⱏ'], 'Bulgarian': ['тънък'], 'Macedonian': ['тенок'], 'Cyrillic': ['танак'], 'Latin': ['tȁnak'], 'Chakavian (Vrgada)': ['tȁnak'], 'Chakavian (Orbanići)': ['tȁnak'], 'Kajkavian (Bednja)': ['tȅnjek'], 'Slovene': ['tánək', 'tənək', 'tənȃk (tonal orthography)'], 'Old Czech': ['tenký'], 'Czech': ['tenký'], 'Bohemian (Chod dialect)': ['tenkyj'], 'Moravian (Mistřice)': ['tenkí'], 'Kashubian': ['cenczi'], 'Polish': ['cienki'], 'Silesian': ['ciynki'], 'Slovak': ['tenký'], 'Lower Sorbian': ['śańki'], 'Upper Sorbian': ['ćeńki']}	From Proto-Balto-Slavic *tinˀukas, from Proto-Indo-European *ténh₂us.  	
5337	tonųti		v.intr. ipf.	1	drown							
21598	tonųti		v.intr. ipf.	1	sink							
30899	topinambur		m.	1	Jerusalem artichoke		I					
18982	topišče		n.	1	melting point							
1719	topiti		v.tr. ipf.	1	melt			topiti	1	{'Old East Slavic': ['топити', '1sg. топлю'], 'Belarusian': ['тапіць'], 'Russian': ['топить'], 'Ukrainian': ['топити'], 'Bulgarian': ['топя (', '“to melt”)'], 'Macedonian': ['топи'], 'Cyrillic': ['топити'], 'Latin': ['tòpiti', 'se topit (“to melt”)', '3sg. se tȍpi (Orbanići Chakavian)'], '→ Albanian': ['topit'], 'Slovene': ['topíti (“to heat', 'to warm', 'to melt”)', '1sg. topím'], 'Old Czech': ['topiti'], 'Czech': ['topit'], 'Kashubian': ['topic'], 'Old Polish': ['topić'], 'Polish': ['topić'], 'Slovak': ['topiť (“to melt”)'], 'Lower Sorbian': ['topiś (“to heat', 'to smoke', 'to raise dust”)']}		
36490	topografičny		adj.	1	topographic	v z j	I					
36489	topografija		f.sg.	1	topography	v z j	I					
34561	topolja		f.	1	poplar	v z j		topolь	 ?	{'Old East Slavic': ['тополь'], 'Belarusian': ['таполя', 'топаль'], 'Russian': ['тополь'], 'Ukrainian': ['тополя']}	Likely akin to Lithuanian túopa (“poplar”), but beyond that unknown. Possibly related in some manner to Latin pōpulus (“poplar”) (whence German Pappel, Latvian papele). A direct borrowing from Vulgar Latin is usually dismissed, because Eastern Romance languages reflect instead an alternative form *ploppus → Romanian plop, Albanian plep. Per Walde-Hoffmann, perhaps further akin to Ancient Greek πτελέη (pteléē, “elm”), ultimately from reduplication and subsequent dissimilation *p - p- → *t - p- of Proto-Indo-European *pelH- (“pale, gray”).  	
36771	toponim		m.	1	toponym	v z j	I					
34035	tȯptati		#v.intr. ipf.	1	stamp (one’s feet), trample	v z yu mk		tъpъtati	1			
15560	torba do spańja		f.	5	sleeping bag							
32241	torba		f.	1	bag, sack	uk z sh bm						
35480	torf		m.	1	peat, turf	v pl bg	I					
35108	tornado		n.	1	tornado	v z j	I					
32489	tors		m.		torso		I					
33720	tort		m.	1	cake, tart							
36541	tost		m.	1	toast (bread)	v pl cz yu mk	E					
36542	toster		m.	1	toaster	v z yu mk	E					
32742	totalitarizm		m.sg.	1	totalitarianism		I					
32743	totalitarny		adj.	1	totalitarian		I					
32744	totaľny		adj.	1	total		I					
37263	totem		m.	1	totem	v z j	I	!	!	!	!	!
37264	totemizm		m.	1	totemism	v z j	I	!	!	!	!	!
15594	totožny		adj.	2	identical	uk cs						
2192	tovar		m.	1	goods			tovarъ	1	{'Old East Slavic': ['товаръ'], 'Belarusian': ['тавар'], 'Russian': ['товар'], '→ Livvi': ['tavar'], '→ Veps': ['tavar'], 'Ukrainian': ['товар'], 'Bulgarian': ['товар'], 'Macedonian': ['товар'], 'Cyrillic': ['товар'], 'Latin': ['tòvar'], 'Slovene': ['tóvor (tonal orthography)'], 'Czech': ['tovar'], 'Polish': ['towar'], 'Slovak': ['tovar']}	Borrowed from Turkic, from Proto-Turkic *tabar.  	
4211	tovariš		m.anim.	1	comrade	v pl sl						
34764	tovariška		f.	1	comrade	v pl sl						
15073	tovarna		f.	2	factory	cs j						
13032	tȯž		adv.	2	also, too							
2314	tradicija		f.	1	tradition	v z j	I					
1458	tradicijny		adj.	1	traditional	v z j	I					
16728	tradicionalist		m.anim.	1	traditionalist	v z j	I					
2424	tragedija		f.	1	tragedy	v z j	I					
4401	tragičny		adj.	1	tragic	v z j	I					
18984	trajati		v.intr. ipf.	2	continue, go on	j		trajati	1			
32481	trajny		adj.	2	durable, lasting, solid	j						
35712	Trakija		f.sg.		Thrace							
35713	trakijsky		adj.		Thracian							
35141	traktat		m.	1	treatise	v z j	I					
35465	traktor		m.	1	tractor	v z j	I					
3103	tramvaj		m.	1	tram		I					
36650	trankvilizator		m.	1	tranquilizer	v cs j	E					
36329	transkribovati		v.tr. ipf./pf.	1	transcribe	v z j	I					
16823	transkripcija		f.	1	transcription		I					
3947	transliteracija		f.	1	transliteration		I					
37017	transliterator		m.	1	transliterator	v z j	I	!	!	!	!	!
3946	transliterovati		v.tr. ipf.	1	transliterate		I					
6314	transparent		m.	1	banner		I					
35430	transplantacija		f.	1	transplant	v z j	I					
18986	transport		m.	1	transport, transportation							
36408	transportovati		v.tr. ipf./pf.	1	transport, convey	v z j	I					
